,path,label
59,Surprise/cropped_emotions.265150~12fffff.png,Surprise
60,Surprise/cropped_emotions.414960~12fffff.png,Surprise
61,Surprise/cropped_emotions.414889~12fffff.png,Surprise
62,Surprise/cropped_emotions.260736~12fffff.png,Surprise
63,Surprise/cropped_emotions.267553~12fffff.png,Surprise
64,Surprise/cropped_emotions.414944~12fffff.png,Surprise
65,Surprise/cropped_emotions.99999~12fffff.png,Surprise
66,Surprise/cropped_emotions.414914~12fffff.png,Surprise
67,Surprise/cropped_emotions.260854~12fffff.png,Surprise
68,Surprise/cropped_emotions.100026~12fffff.png,Surprise
69,Surprise/cropped_emotions.262752~12fffff.png,Surprise
70,Surprise/cropped_emotions.267375~12fffff.png,Surprise
71,Surprise/cropped_emotions.100070~12fffff.png,Surprise
72,Surprise/cropped_emotions.268272~12fffff.png,Surprise
73,Surprise/cropped_emotions.260073~12fffff.png,Surprise
74,Surprise/cropped_emotions.267234~12fffff.png,Surprise
75,Surprise/1d71d911e549750f1119eac7e5dab8940e744473e956a40178ac2a59~12fffff.jpg,Surprise
76,Surprise/cropped_emotions.266437~12fffff.png,Surprise
77,Surprise/cropped_emotions.100272~12fffff.png,Surprise
78,Surprise/cropped_emotions.262747~12fffff.png,Surprise
79,Surprise/cropped_emotions.414953~12fffff.png,Surprise
80,Surprise/cropped_emotions.260421~12fffff.png,Surprise
81,Surprise/cropped_emotions.100072~12fffff.png,Surprise
82,Surprise/0e0448eae102baed45e59d36a38a793c0d93c6e07e6e0e2ae11eba22~12fffff.jpeg,Surprise
83,Surprise/1bf5f040215b9e9d5fe5c840b53d0a0533d09543c95901352cbdbcd0~12fffff.jpg,Surprise
84,Surprise/cropped_emotions.267598~12fffff.png,Surprise
85,Surprise/cropped_emotions.267228~12fffff.png,Surprise
86,Surprise/cropped_emotions.264750~12fffff.png,Surprise
87,Surprise/cropped_emotions.414888~12fffff.png,Surprise
88,Surprise/cropped_emotions.260336~12fffff.png,Surprise
89,Surprise/cropped_emotions.260193~12fffff.png,Surprise
90,Surprise/cropped_emotions.267032~12fffff.png,Surprise
91,Surprise/cropped_emotions.261750~12fffff.png,Surprise
92,Surprise/cropped_emotions.262499~12fffff.png,Surprise
93,Surprise/cropped_emotions.100279~12fffff.png,Surprise
94,Surprise/cropped_emotions.100032~12fffff.png,Surprise
95,Surprise/cropped_emotions.268401~12fffff.png,Surprise
96,Surprise/cropped_emotions.268378~12fffff.png,Surprise
97,Surprise/cropped_emotions.265678~12fffff.png,Surprise
98,Surprise/cropped_emotions.414937~12fffff.png,Surprise
99,Surprise/cropped_emotions.267520~12fffff.png,Surprise
100,Surprise/cropped_emotions.414844~12fffff.png,Surprise
101,Surprise/cropped_emotions.100233~12fffff.png,Surprise
102,Surprise/cropped_emotions.100065~12fffff.png,Surprise
103,Surprise/cropped_emotions.100160~12fffff.png,Surprise
104,Surprise/cropped_emotions.262183~12fffff.png,Surprise
105,Surprise/cropped_emotions.414973~12fffff.png,Surprise
106,Surprise/cropped_emotions.268584~12fffff.png,Surprise
107,Surprise/cropped_emotions.262900~12fffff.png,Surprise
108,Surprise/cropped_emotions.267156~12fffff.png,Surprise
109,Surprise/cropped_emotions.267448~12fffff.png,Surprise
110,Surprise/cropped_emotions.100201~12fffff.png,Surprise
111,Surprise/cropped_emotions.265850~12fffff.png,Surprise
112,Surprise/cropped_emotions.262164~12fffff.png,Surprise
113,Surprise/cropped_emotions.267789~12fffff.png,Surprise
114,Surprise/cropped_emotions.268482~12fffff.png,Surprise
115,Surprise/1f5815c6c529323c2fab3a47987e6667b9e375e323e07d72ef15dcf4~12fffff.jpg,Surprise
116,Surprise/cropped_emotions.268550~12fffff.png,Surprise
117,Surprise/cropped_emotions.267564~12fffff.png,Surprise
118,Surprise/cropped_emotions.264591~12fffff.png,Surprise
119,Surprise/cropped_emotions.260579~12fffff.png,Surprise
120,Surprise/cropped_emotions.414998~12fffff.png,Surprise
121,Surprise/cropped_emotions.415029~12fffff.png,Surprise
122,Surprise/cropped_emotions.100179~12fffff.png,Surprise
123,Surprise/cropped_emotions.415003~12fffff.png,Surprise
124,Surprise/cropped_emotions.100171~12fffff.png,Surprise
125,Surprise/cropped_emotions.100109~12fffff.png,Surprise
126,Surprise/1a90785f9b8317df3fa7afaef881bf4808c67b4406a46ac270b193e4~12fffff.jpg,Surprise
127,Surprise/0b3d9989d0ddc2eef2ba812ec916053bc06b98a7f2425e2198dfff58~12fffff.jpg,Surprise
128,Surprise/cropped_emotions.265003~12fffff.png,Surprise
129,Surprise/cropped_emotions.262270~12fffff.png,Surprise
130,Surprise/cropped_emotions.415047~12fffff.png,Surprise
131,Surprise/cropped_emotions.100056~12fffff.png,Surprise
132,Surprise/cropped_emotions.100140~12fffff.png,Surprise
133,Surprise/cropped_emotions.263579~12fffff.png,Surprise
134,Surprise/cropped_emotions.265248~12fffff.png,Surprise
135,Surprise/cropped_emotions.264726~12fffff.png,Surprise
136,Surprise/1f35e7a18e1d3a1909aeaeac94e6d7bfda684f797cff5e3c3a596f08~12fffff.jpg,Surprise
137,Surprise/cropped_emotions.261291~12fffff.png,Surprise
138,Surprise/cropped_emotions.267273~12fffff.png,Surprise
139,Surprise/cropped_emotions.261081~12fffff.png,Surprise
140,Surprise/cropped_emotions.414927~12fffff.png,Surprise
141,Surprise/cropped_emotions.260420~12fffff.png,Surprise
142,Surprise/cropped_emotions.414931~12fffff.png,Surprise
143,Surprise/cropped_emotions.261028~12fffff.png,Surprise
144,Surprise/cropped_emotions.267246~12fffff.png,Surprise
145,Surprise/cropped_emotions.263990~12fffff.png,Surprise
146,Surprise/cropped_emotions.267840~12fffff.png,Surprise
147,Surprise/cropped_emotions.262757~12fffff.png,Surprise
148,Surprise/cropped_emotions.263008~12fffff.png,Surprise
149,Surprise/cropped_emotions.266762~12fffff.png,Surprise
150,Surprise/cropped_emotions.261630~12fffff.png,Surprise
151,Surprise/cropped_emotions.263570~12fffff.png,Surprise
152,Surprise/cropped_emotions.100000~12fffff.png,Surprise
153,Surprise/cropped_emotions.261514~12fffff.png,Surprise
154,Surprise/cropped_emotions.100187~12fffff.png,Surprise
155,Surprise/cropped_emotions.260485~12fffff.png,Surprise
156,Surprise/cropped_emotions.260934~12fffff.png,Surprise
157,Surprise/cropped_emotions.268525~12fffff.png,Surprise
158,Surprise/cropped_emotions.414955~12fffff.png,Surprise
159,Surprise/cropped_emotions.262298~12fffff.png,Surprise
160,Surprise/cropped_emotions.268258~12fffff.png,Surprise
161,Surprise/cropped_emotions.414985~12fffff.png,Surprise
162,Surprise/cropped_emotions.265416~12fffff.png,Surprise
163,Surprise/cropped_emotions.263083~12fffff.png,Surprise
164,Surprise/cropped_emotions.414999~12fffff.png,Surprise
165,Surprise/cropped_emotions.100009~12fffff.png,Surprise
166,Surprise/cropped_emotions.260303~12fffff.png,Surprise
167,Surprise/cropped_emotions.267063~12fffff.png,Surprise
168,Surprise/cropped_emotions.263366~12fffff.png,Surprise
169,Surprise/cropped_emotions.100050~12fffff.png,Surprise
170,Surprise/cropped_emotions.264698~12fffff.png,Surprise
171,Surprise/cropped_emotions.262513~12fffff.png,Surprise
172,Surprise/cropped_emotions.265749~12fffff.png,Surprise
173,Surprise/cropped_emotions.263113~12fffff.png,Surprise
174,Surprise/cropped_emotions.100058~12fffff.png,Surprise
175,Surprise/cropped_emotions.260297~12fffff.png,Surprise
176,Surprise/cropped_emotions.261361~12fffff.png,Surprise
177,Surprise/cropped_emotions.262921~12fffff.png,Surprise
178,Surprise/cropped_emotions.100147~12fffff.png,Surprise
179,Surprise/cropped_emotions.414939~12fffff.png,Surprise
180,Surprise/cropped_emotions.261742~12fffff.png,Surprise
181,Surprise/cropped_emotions.261163~12fffff.png,Surprise
182,Surprise/cropped_emotions.414991~12fffff.png,Surprise
183,Surprise/cropped_emotions.100099~12fffff.png,Surprise
184,Surprise/cropped_emotions.263412~12fffff.png,Surprise
185,Surprise/cropped_emotions.264620~12fffff.png,Surprise
186,Surprise/cropped_emotions.260089~12fffff.png,Surprise
187,Surprise/cropped_emotions.414851~12fffff.png,Surprise
188,Surprise/cropped_emotions.266670~12fffff.png,Surprise
189,Surprise/cropped_emotions.100120~12fffff.png,Surprise
190,Surprise/cropped_emotions.262686~12fffff.png,Surprise
191,Surprise/cropped_emotions.266678~12fffff.png,Surprise
192,Surprise/cropped_emotions.260349~12fffff.png,Surprise
193,Surprise/cropped_emotions.266127~12fffff.png,Surprise
194,Surprise/cropped_emotions.261991~12fffff.png,Surprise
195,Surprise/cropped_emotions.415009~12fffff.png,Surprise
196,Surprise/cropped_emotions.266531~12fffff.png,Surprise
197,Surprise/cropped_emotions.415035~12fffff.png,Surprise
198,Surprise/cropped_emotions.262504~12fffff.png,Surprise
199,Surprise/cropped_emotions.268322~12fffff.png,Surprise
200,Surprise/cropped_emotions.260042~12fffff.png,Surprise
201,Surprise/cropped_emotions.265041~12fffff.png,Surprise
202,Surprise/cropped_emotions.261261~12fffff.png,Surprise
203,Surprise/cropped_emotions.260217~12fffff.png,Surprise
204,Surprise/cropped_emotions.261946~12fffff.png,Surprise
205,Surprise/cropped_emotions.100255~12fffff.png,Surprise
206,Surprise/cropped_emotions.261668~12fffff.png,Surprise
207,Surprise/cropped_emotions.100169~12fffff.png,Surprise
208,Surprise/cropped_emotions.100080~12fffff.png,Surprise
209,Surprise/cropped_emotions.260097~12fffff.png,Surprise
210,Surprise/cropped_emotions.260963~12fffff.png,Surprise
211,Surprise/1db0d4141c23fe2023a6079fb55d96eeb82aa858a0ca4ab93d709174~12fffff.jpg,Surprise
212,Surprise/1c06a2502e334bba029c1d76b120252205df66389c9580c527eaa968~12fffff.jpg,Surprise
213,Surprise/cropped_emotions.260003~12fffff.png,Surprise
214,Surprise/cropped_emotions.100037~12fffff.png,Surprise
215,Surprise/cropped_emotions.262508~12fffff.png,Surprise
216,Surprise/cropped_emotions.414847~12fffff.png,Surprise
217,Surprise/cropped_emotions.414893~12fffff.png,Surprise
218,Surprise/cropped_emotions.99989~12fffff.png,Surprise
219,Surprise/cropped_emotions.414852~12fffff.png,Surprise
220,Surprise/cropped_emotions.261667~12fffff.png,Surprise
221,Surprise/cropped_emotions.100144~12fffff.png,Surprise
222,Surprise/cropped_emotions.268304~12fffff.png,Surprise
223,Surprise/0de2b1dfd4b0c733bc42db283ba1f3535640affea26bf920e3edadea~12fffff.jpg,Surprise
224,Surprise/cropped_emotions.259977~12fffff.png,Surprise
225,Surprise/cropped_emotions.267568~12fffff.png,Surprise
226,Surprise/cropped_emotions.99982~12fffff.png,Surprise
227,Surprise/cropped_emotions.261461~12fffff.png,Surprise
228,Surprise/cropped_emotions.261295~12fffff.png,Surprise
229,Surprise/cropped_emotions.100078~12fffff.png,Surprise
230,Surprise/1e9103d3608a4301872a90b9b53861012d9f1c7a0ea17f3a496e8d50~12fffff.jpg,Surprise
231,Surprise/cropped_emotions.262810~12fffff.png,Surprise
232,Surprise/cropped_emotions.260046~12fffff.png,Surprise
233,Surprise/cropped_emotions.415019~12fffff.png,Surprise
234,Surprise/cropped_emotions.264927~12fffff.png,Surprise
235,Surprise/cropped_emotions.263497~12fffff.png,Surprise
236,Surprise/cropped_emotions.264961~12fffff.png,Surprise
237,Surprise/cropped_emotions.260439~12fffff.png,Surprise
238,Surprise/cropped_emotions.415051~12fffff.png,Surprise
239,Surprise/cropped_emotions.262202~12fffff.png,Surprise
240,Surprise/cropped_emotions.100025~12fffff.png,Surprise
241,Surprise/cropped_emotions.260164~12fffff.png,Surprise
242,Surprise/cropped_emotions.264851~12fffff.png,Surprise
243,Surprise/cropped_emotions.267607~12fffff.png,Surprise
244,Surprise/cropped_emotions.266862~12fffff.png,Surprise
245,Surprise/cropped_emotions.99983~12fffff.png,Surprise
246,Surprise/cropped_emotions.264140~12fffff.png,Surprise
247,Surprise/cropped_emotions.267944~12fffff.png,Surprise
248,Surprise/cropped_emotions.414979~12fffff.png,Surprise
249,Surprise/cropped_emotions.261906~12fffff.png,Surprise
250,Surprise/cropped_emotions.262950~12fffff.png,Surprise
251,Surprise/1e3aaf38fceb6840117d1f7683cc7d5db1309a38864217b47b18cd5a~12fffff.jpg,Surprise
252,Surprise/cropped_emotions.260250~12fffff.png,Surprise
253,Surprise/cropped_emotions.260482~12fffff.png,Surprise
254,Surprise/cropped_emotions.414984~12fffff.png,Surprise
255,Surprise/cropped_emotions.262503~12fffff.png,Surprise
256,Surprise/cropped_emotions.267901~12fffff.png,Surprise
257,Surprise/0ab658dbcca7a9cb8e4570106c42869aaef90793f4c065a097202742~12fffff.jpg,Surprise
258,Surprise/cropped_emotions.267409~12fffff.png,Surprise
259,Surprise/cropped_emotions.100271~12fffff.png,Surprise
260,Surprise/cropped_emotions.414966~12fffff.png,Surprise
261,Surprise/cropped_emotions.265565~12fffff.png,Surprise
262,Surprise/cropped_emotions.100194~12fffff.png,Surprise
263,Surprise/cropped_emotions.262493~12fffff.png,Surprise
264,Surprise/cropped_emotions.100082~12fffff.png,Surprise
265,Surprise/cropped_emotions.260041~12fffff.png,Surprise
266,Surprise/cropped_emotions.100029~12fffff.png,Surprise
267,Surprise/cropped_emotions.262544~12fffff.png,Surprise
268,Surprise/1cbd2567e3b88585cdf1f7455cfafe29c3fe1d4acb084d2198a0b4df~12fffff.jpg,Surprise
269,Surprise/cropped_emotions.265474~12fffff.png,Surprise
270,Surprise/cropped_emotions.100163~12fffff.png,Surprise
271,Surprise/0a85885c84659ed4bfad88c109c72f4e94955fa865838744b993b238~12fffff.jpg,Surprise
272,Surprise/cropped_emotions.414983~12fffff.png,Surprise
273,Surprise/cropped_emotions.414846~12fffff.png,Surprise
274,Surprise/cropped_emotions.414948~12fffff.png,Surprise
275,Surprise/cropped_emotions.100178~12fffff.png,Surprise
276,Surprise/cropped_emotions.265560~12fffff.png,Surprise
277,Surprise/cropped_emotions.261148~12fffff.png,Surprise
278,Surprise/cropped_emotions.267822~12fffff.png,Surprise
279,Surprise/0a5baaa904a2a7fe93aab7ccf393a9180bc51354c073033b56b4b661~12fffff.jpg,Surprise
280,Surprise/cropped_emotions.268597~12fffff.png,Surprise
281,Surprise/cropped_emotions.267839~12fffff.png,Surprise
282,Surprise/cropped_emotions.262564~12fffff.png,Surprise
283,Surprise/0b85c4327bb8dd9659e8ed1140a122819809c130827b6859b0acf559~12fffff.jpg,Surprise
284,Surprise/cropped_emotions.267917~12fffff.png,Surprise
285,Surprise/cropped_emotions.100003~12fffff.png,Surprise
286,Surprise/cropped_emotions.100251~12fffff.png,Surprise
287,Surprise/cropped_emotions.260161~12fffff.png,Surprise
288,Surprise/cropped_emotions.100222~12fffff.png,Surprise
289,Surprise/cropped_emotions.100228~12fffff.png,Surprise
290,Surprise/cropped_emotions.100206~12fffff.png,Surprise
291,Surprise/cropped_emotions.196392~12fffff.png,Surprise
292,Surprise/cropped_emotions.260592~12fffff.png,Surprise
293,Surprise/cropped_emotions.261489~12fffff.png,Surprise
294,Surprise/cropped_emotions.415027~12fffff.png,Surprise
295,Surprise/cropped_emotions.260018~12fffff.png,Surprise
296,Surprise/cropped_emotions.262355~12fffff.png,Surprise
297,Surprise/cropped_emotions.414936~12fffff.png,Surprise
298,Surprise/cropped_emotions.260204~12fffff.png,Surprise
299,Surprise/cropped_emotions.264831~12fffff.png,Surprise
300,Surprise/cropped_emotions.260770~12fffff.png,Surprise
301,Surprise/cropped_emotions.260075~12fffff.png,Surprise
302,Surprise/cropped_emotions.261989~12fffff.png,Surprise
303,Surprise/cropped_emotions.414833~12fffff.png,Surprise
304,Surprise/cropped_emotions.414867~12fffff.png,Surprise
305,Surprise/cropped_emotions.414869~12fffff.png,Surprise
306,Surprise/cropped_emotions.100245~12fffff.png,Surprise
307,Surprise/cropped_emotions.100128~12fffff.png,Surprise
308,Surprise/cropped_emotions.264074~12fffff.png,Surprise
309,Surprise/cropped_emotions.265296~12fffff.png,Surprise
310,Surprise/cropped_emotions.262373~12fffff.png,Surprise
311,Surprise/cropped_emotions.264709~12fffff.png,Surprise
312,Surprise/cropped_emotions.261044~12fffff.png,Surprise
313,Surprise/cropped_emotions.261112~12fffff.png,Surprise
314,Surprise/cropped_emotions.414994~12fffff.png,Surprise
315,Surprise/cropped_emotions.263430~12fffff.png,Surprise
316,Surprise/cropped_emotions.262830~12fffff.png,Surprise
317,Surprise/cropped_emotions.263433~12fffff.png,Surprise
318,Surprise/cropped_emotions.100119~12fffff.png,Surprise
319,Surprise/cropped_emotions.260260~12fffff.png,Surprise
320,Surprise/cropped_emotions.261862~12fffff.png,Surprise
321,Surprise/1b30ef7091c72036d795e3d41b13b7b538a88a7bd03298655adfb594~12fffff.jpg,Surprise
322,Surprise/1fd11a68f0d98ac7a30a8efa862167e7f471e00608764840c415a0bf~12fffff.jpg,Surprise
323,Surprise/cropped_emotions.414932~12fffff.png,Surprise
324,Surprise/cropped_emotions.100018~12fffff.png,Surprise
325,Surprise/cropped_emotions.260680~12fffff.png,Surprise
326,Surprise/cropped_emotions.100031~12fffff.png,Surprise
327,Surprise/cropped_emotions.414962~12fffff.png,Surprise
328,Surprise/cropped_emotions.260015~12fffff.png,Surprise
329,Surprise/cropped_emotions.264833~12fffff.png,Surprise
330,Surprise/cropped_emotions.260220~12fffff.png,Surprise
331,Surprise/cropped_emotions.100135~12fffff.png,Surprise
332,Surprise/cropped_emotions.260531~12fffff.png,Surprise
333,Surprise/cropped_emotions.415033~12fffff.png,Surprise
334,Surprise/cropped_emotions.261745~12fffff.png,Surprise
335,Surprise/cropped_emotions.414913~12fffff.png,Surprise
336,Surprise/cropped_emotions.263583~12fffff.png,Surprise
337,Surprise/cropped_emotions.100040~12fffff.png,Surprise
338,Surprise/cropped_emotions.260698~12fffff.png,Surprise
339,Surprise/0afab74a591c61ba239c8f0389041a3003a0215214d513fa89f1b99a~12fffff.jpg,Surprise
340,Surprise/cropped_emotions.100047~12fffff.png,Surprise
341,Surprise/cropped_emotions.100238~12fffff.png,Surprise
342,Surprise/cropped_emotions.100212~12fffff.png,Surprise
343,Surprise/cropped_emotions.260593~12fffff.png,Surprise
344,Surprise/cropped_emotions.265000~12fffff.png,Surprise
345,Surprise/cropped_emotions.267647~12fffff.png,Surprise
346,Surprise/cropped_emotions.415057~12fffff.png,Surprise
347,Surprise/cropped_emotions.100143~12fffff.png,Surprise
348,Surprise/cropped_emotions.261653~12fffff.png,Surprise
349,Surprise/1dd1f644ebcce5c686edcb5ce007e344d46a6565b4de2f318f5e560e~12fffff.png,Surprise
350,Surprise/cropped_emotions.264130~12fffff.png,Surprise
351,Surprise/cropped_emotions.268305~12fffff.png,Surprise
352,Surprise/cropped_emotions.414968~12fffff.png,Surprise
353,Surprise/cropped_emotions.259931~12fffff.png,Surprise
354,Surprise/cropped_emotions.100077~12fffff.png,Surprise
355,Surprise/cropped_emotions.100044~12fffff.png,Surprise
356,Surprise/cropped_emotions.260011~12fffff.png,Surprise
357,Surprise/cropped_emotions.265217~12fffff.png,Surprise
358,Surprise/cropped_emotions.268276~12fffff.png,Surprise
359,Surprise/cropped_emotions.414970~12fffff.png,Surprise
360,Surprise/cropped_emotions.260646~12fffff.png,Surprise
361,Surprise/cropped_emotions.100138~12fffff.png,Surprise
362,Surprise/cropped_emotions.99994~12fffff.png,Surprise
363,Surprise/cropped_emotions.267341~12fffff.png,Surprise
364,Surprise/0bf1250db88376dab57e40b595c3458fab1815d9d2f93ab84caeb03f~12fffff.png,Surprise
365,Surprise/1d21cce68f759891e2dec0de5d65072c83e4ec089c28cb8180e8c155~12fffff.jpg,Surprise
366,Surprise/cropped_emotions.264588~12fffff.png,Surprise
367,Surprise/cropped_emotions.267603~12fffff.png,Surprise
368,Surprise/0bb98d918a09c510b4b6a79a8862e40c541100bbe4f0f1c0d4a2696d~12fffff.jpg,Surprise
369,Surprise/cropped_emotions.414974~12fffff.png,Surprise
370,Surprise/cropped_emotions.267910~12fffff.png,Surprise
371,Surprise/cropped_emotions.414910~12fffff.png,Surprise
372,Surprise/cropped_emotions.414834~12fffff.png,Surprise
373,Surprise/cropped_emotions.269294~12fffff.png,Surprise
374,Surprise/cropped_emotions.100257~12fffff.png,Surprise
375,Surprise/cropped_emotions.100093~12fffff.png,Surprise
376,Surprise/cropped_emotions.100215~12fffff.png,Surprise
377,Surprise/cropped_emotions.260689~12fffff.png,Surprise
378,Surprise/cropped_emotions.260069~12fffff.png,Surprise
379,Surprise/cropped_emotions.415005~12fffff.png,Surprise
380,Surprise/cropped_emotions.262545~12fffff.png,Surprise
381,Surprise/cropped_emotions.262678~12fffff.png,Surprise
382,Surprise/cropped_emotions.260273~12fffff.png,Surprise
383,Surprise/cropped_emotions.264187~12fffff.png,Surprise
384,Surprise/cropped_emotions.414894~12fffff.png,Surprise
385,Surprise/cropped_emotions.100217~12fffff.png,Surprise
386,Surprise/cropped_emotions.260583~12fffff.png,Surprise
387,Surprise/cropped_emotions.100153~12fffff.png,Surprise
388,Surprise/cropped_emotions.266626~12fffff.png,Surprise
389,Surprise/cropped_emotions.414976~12fffff.png,Surprise
390,Surprise/0c2593f3dbf414921ae93e38e2d2c610cfc65ec206887a85a990efd7~12fffff.jpg,Surprise
391,Surprise/cropped_emotions.100048~12fffff.png,Surprise
392,Surprise/cropped_emotions.268552~12fffff.png,Surprise
393,Surprise/cropped_emotions.100197~12fffff.png,Surprise
394,Surprise/cropped_emotions.100207~12fffff.png,Surprise
395,Surprise/cropped_emotions.260310~12fffff.png,Surprise
396,Surprise/0ca598fc86a2616437158c2976ca8277a9d8779d4f436f6f1967e02e~12fffff.jpg,Surprise
397,Surprise/cropped_emotions.260196~12fffff.png,Surprise
398,Surprise/cropped_emotions.262901~12fffff.png,Surprise
399,Surprise/0e97678fc308afc35604f85896912faaee98b33c4d46feb8f8b68f0d~12fffff.jpg,Surprise
400,Surprise/cropped_emotions.260501~12fffff.png,Surprise
401,Surprise/cropped_emotions.265788~12fffff.png,Surprise
402,Surprise/cropped_emotions.260016~12fffff.png,Surprise
403,Surprise/cropped_emotions.415001~12fffff.png,Surprise
404,Surprise/cropped_emotions.268553~12fffff.png,Surprise
405,Surprise/0a21ab4e2f58256a4dc24cbf75d491acab77eab3d75837983af6c019~12fffff.jpg,Surprise
406,Surprise/cropped_emotions.100248~12fffff.png,Surprise
407,Surprise/cropped_emotions.100183~12fffff.png,Surprise
408,Surprise/cropped_emotions.100107~12fffff.png,Surprise
409,Surprise/cropped_emotions.100063~12fffff.png,Surprise
410,Surprise/cropped_emotions.414853~12fffff.png,Surprise
411,Surprise/cropped_emotions.262345~12fffff.png,Surprise
412,Surprise/cropped_emotions.264804~12fffff.png,Surprise
413,Surprise/cropped_emotions.267698~12fffff.png,Surprise
414,Surprise/cropped_emotions.100200~12fffff.png,Surprise
415,Surprise/cropped_emotions.260729~12fffff.png,Surprise
416,Surprise/cropped_emotions.414850~12fffff.png,Surprise
417,Surprise/cropped_emotions.100243~12fffff.png,Surprise
418,Surprise/cropped_emotions.414952~12fffff.png,Surprise
419,Surprise/1f0cff9a3d005123686525e00e4942b29c758f4637b30f7d339dfa89~12fffff.jpg,Surprise
420,Surprise/cropped_emotions.260130~12fffff.png,Surprise
421,Surprise/cropped_emotions.260276~12fffff.png,Surprise
422,Surprise/cropped_emotions.269276~12fffff.png,Surprise
423,Surprise/cropped_emotions.263521~12fffff.png,Surprise
424,Surprise/cropped_emotions.261358~12fffff.png,Surprise
425,Surprise/cropped_emotions.100079~12fffff.png,Surprise
426,Surprise/cropped_emotions.414933~12fffff.png,Surprise
427,Surprise/cropped_emotions.262350~12fffff.png,Surprise
428,Surprise/cropped_emotions.263046~12fffff.png,Surprise
429,Surprise/cropped_emotions.262538~12fffff.png,Surprise
430,Surprise/cropped_emotions.268560~12fffff.png,Surprise
431,Surprise/cropped_emotions.268554~12fffff.png,Surprise
432,Surprise/cropped_emotions.100230~12fffff.png,Surprise
